a,b
8098,2579
8348,18046
6368,1103
19251,10759
45194,39181
5747,5924
25662,8907
17031,15921
28574,22387
53419,35704
432,56
2792,2606
11143,8373
9413,6917
25930,22474
1615,5108
37777,24320
30102,11088
39930,26242
4958,4400
48192,18794
17504,3581
17984,20253
25981,4028
49937,34696
2904,2182
25336,10854
2629,1703
6486,26639
54230,50736
33274,26847
39446,31044
18170,16126
40428,21942
41498,25113
10457,26365
28045,14732
19606,12280
22806,51483
40728,8570
45805,19440
37824,53963
38318,11343
55447,25999
26205,3823
43939,4399
13187,6371
4616,2284
57806,1412
15165,11167
26292,14113
34212,7703
43632,20512
13381,14799
27147,4084
3447,2490
54723,36743
7296,2941
58634,22207
7929,5
3460,12594
15022,2279
11686,17237
54466,11434
56444,49987
29780,234
33027,11856
9959,17148
37167,837
41102,27356
10976,32280
54677,8457
43083,28193
36208,26106
2887,36330
24779,15509
46128,52794
43459,14203
56730,47058
30318,26731
21615,8089
55026,23938
16140,10330
13201,20875
56698,38594
50259,36642
9171,9623
42478,27522
3207,41
25979,10452
30499,26627
4431,3779
16564,17661
32128,16720
48394,38657
14940,8928
10841,10210
51389,49752
13832,9008
45369,36151
59118,9846
5222,324
14709,2010
44314,33236
6540,8269
23505,13181
14443,2614
1280,30375
652,50
27915,15096
2733,1065
41033,7986
30877,15087
40801,34110
27400,3972
50257,20499
41829,12487
1,17
310,5
7624,6089
6585,7726
4712,4434
55689,52484
3246,46211
22080,5790
17334,31562
58936,2912
32301,3553
58,213
10843,9746
20117,1340
16532,16225
50327,33699
48716,30448
4517,2140
16674,6097
6779,8192
29494,4441
57716,52759
21264,11173
18438,9213
57052,37533
16265,1992
45835,40948
39357,25645
49094,26136
44108,29072
43918,8715
55482,41391
16411,2075
22761,22529
46336,4506
14831,12542
31630,24857
35813,12274
53272,48837
2794,655
2185,1405
57571,41756
2849,35370
34882,4408
55245,45460
10299,7689
8166,41160
57618,39761
57302,45641
2271,3618
43132,1324
13875,11892
37179,15575
38262,20557
18105,15903
10727,32257
37080,26086
16291,21994
4280,719
35489,28166
29487,19091
38041,16759
31001,3370
18988,7214
39378,29594
4,14394
26808,25089
1251,3960
27139,14255
45121,30007
57348,5093
8175,3720
29653,10629
8250,30257
44126,32255
14288,54963
1497,2121
18521,15870
36322,22108
23490,27551
49,30
48405,16189
7134,4604
46886,14356
8375,640
39916,19883
42204,28923
58304,57886
39677,21146
25503,3455
34807,29650
47004,43583
29955,11350
5880,5276
37807,3523
54334,24482
57047,51124
18442,7672
38574,26880
12009,8945
3676,2746
57019,11968
50199,29246
18144,16725
31845,38853
42955,10920
42555,12326
4819,14245
25169,479
55265,30812
9462,7516
34121,28069
9266,4811
47089,27172
39439,26001
39671,4356
27391,38826
3032,15837
24170,17575
2340,2258
31212,23751
26799,10046
20419,24648
47631,17414
23113,19890
57373,1913
13724,3687
23801,10230
9696,6487
29435,8974
1145,754
1839,27555
55537,32779
46144,8263
9450,9433
10563,9429
40733,6603
33691,18480
35005,15095
39530,8654
13582,768
27347,17037
1095,4732
53175,26779
49113,48712
35821,6517
8717,1184
22020,16231
4573,743
637,3975
2682,5300
31862,12365
17544,6988
3810,5407
49043,25446
8736,6067
10459,3514
21879,13111
13143,8898
44602,8194
41393,21858
3042,5088
3943,4990
52649,12393
26574,13286
37984,23498
52308,27840
9085,163
53287,16945
35920,25817
36993,5408
10202,4627
9147,576
31839,11723
1847,1200
445,93
14475,3716
52473,4318
26970,8893
34536,14496
40305,8725
2561,7336
3291,708
8775,11478
24043,27602
38878,37304
22112,17622
42673,34826
4993,621
17918,10324
18706,3320
38632,17920
39003,31087
29374,33565
15087,4865
58621,1493
48283,29319
44164,2135
16632,4237
19170,9356
39510,31357
6317,30898
28095,11285
6027,1073
45924,8201
33627,13433
9215,4465
27292,5493
59432,52265
19917,3100
1113,19393
52442,2867
1789,1477
2105,6076
15000,41684
52736,2230
43562,11493
2560,32
17408,10478
5466,1859
31597,25818
1712,924
985,4109
12034,8717
24946,176
2381,33441
24566,17858
4264,3158
15474,13070
39365,32743
41411,27745
2456,32090
964,1616
660,477
8080,5750
15446,7848
3160,3127
59433,19775
29454,9251
2528,3006
2783,20596
233,71
27969,14431
36524,10850
26199,37156
256,1946
33940,7320
27539,35896
34,3
10298,8113
16390,2715
31415,28219
38596,5598
41396,12848
37665,7157
50071,22579
45987,22905
28941,38210
3219,50418
32643,56576
91,79
1454,1336
10984,9918
45278,46716
6256,23034
17170,8405
25565,34298
45085,18362
1830,7987
8266,3845
18896,17643
171,68
12525,973
29946,2202
8219,35481
41725,1557
19328,21932
9213,4823
19340,33809
1365,581
42735,47367
34394,14829
16328,12240
54449,17646
17148,3238
51302,30704
25136,2736
26127,26957
7334,2283
6981,3665
18346,4359
2784,2061
5103,2694
34354,14228
764,274
43110,6724
485,799
50684,29611
23558,16970
31798,22234
42,1900
17749,24899
134,660
21606,2868
42958,43258
43758,16666
5073,1273
32627,30870
18233,36801
29094,42550
55098,39592
14371,9626
18310,3571
41504,40833
35809,19842
4191,467
3361,2894
16480,10573
14255,7466
12671,5584
23858,29136
2639,5033
7858,17759
52857,36213
457,15800
51355,32488
10493,5606
25381,2218
56982,3885
84,116
785,191
6256,4316
15089,2549
28860,9013
37492,38076
32255,10008
31750,17777
24933,50274
16807,20590
25027,24141
733,1630
49747,33467
34511,28289
22842,2757
48137,29968
29444,43734
46737,15418
12431,21715
51417,24502
39611,25533
15386,14453
694,2146
18956,8148
1202,5241
42475,37890
32962,45108
56251,47629
873,305
42402,11544
58202,39436
3090,2282
2856,20867
372,355
3917,35
57728,5908
7247,5045
3866,803
18191,36127
13286,84
33506,11661
22786,6038
53789,27277
4960,1353
11989,9592
33920,11479
16116,14605
39011,34895
54999,23262
14619,7713
39187,51430
18932,9378
56148,35572
43312,6300
1044,701
53805,1681
7358,1412
49753,48086
56388,8701
18223,21051
25603,1369
4140,1249
26391,23382
32247,14729
49447,26169
58945,4517
18653,27692
785,1452
31131,26558
3826,3816
4517,1569
46672,13454
22036,2583
19484,13579
24717,17550
12532,1250
19595,23007
32415,28613
17301,8425
7642,780
30662,23760
7303,2069
17140,14911
1801,5827
18460,14889
4244,916
41614,3687
22627,19509
3104,1355
25595,21732
27279,6087
8131,22246
51530,22785
40625,17434
21956,12255
12876,201
25761,11096
8643,1721
44572,18276
38834,7020
30557,8883
20590,15097
4710,5418
51733,41503
34030,24009
14447,10894
648,399
3183,635
8624,19307
9957,5770
18831,3319
31993,26257
2334,2318
5589,6907
23790,15358
32236,410
44646,40309
54598,25493
20164,19639
58770,11881
34101,10674
123,6454
2841,471
17809,13391
19200,13057
21862,21513
14253,10158
3350,592
7210,10191
49674,36207
41166,26746
4619,6278
14639,15249
43656,39503
2604,2125
22719,4805
9515,14166
5396,4969
4574,912
15850,17620
57687,48858
46683,38722
5318,2159
41628,16216
871,782
728,552
35779,31714
11209,11361
8643,7380
53080,50245
48983,40343
7358,24982
1941,38654
21800,7315
9890,6595
134,18838
9107,31597
24675,21063
39129,1763
9875,13333
20630,5379
522,357
10288,688
14268,7627
57979,3507
7097,2732
32507,5639
25508,14721
52433,40357
47283,41
35015,27469
19342,18183
30705,16065
31206,23518
43686,926
26761,14333
15403,2683
266,5025
56828,4973
31652,514
8608,4669
18529,12692
37976,35508
11287,3972
52928,40982
2580,1004
22017,8556
36177,32711
882,120
27732,26143
19874,17675
12537,11974
37336,143
7626,5042
33682,21885
4206,9530
28953,6350
38679,21615
21836,45707
10848,1924
10635,5689
54873,23798
22414,21526
1421,908
13561,10576
21137,6323
38771,6569
9484,47163
2226,2063
1540,1266
22900,18388
4071,824
13003,4995
45752,4528
22592,12934
21221,38132
576,1509
22072,21111
3548,33115
40286,4766
8965,2979
4828,2962
15857,3635
27663,25016
5861,7167
3693,5028
59286,35217
20041,16169
1445,1912
28082,21105
8276,5450
42957,15357
3719,3650
51793,15058
34278,29252
20707,15682
37661,25170
53646,5573
59560,34007
6316,4461
1957,16070
24647,10348
35299,599
46158,30771
10475,9270
8189,161
42139,6443
47699,21386
3637,3090
42567,1431
23254,4117
29936,18124
45123,27803
47813,21826
2279,1518
58701,27370
17427,1277
14386,16696
30947,39159
5215,1754
27048,2975
34509,4528
31869,3501
57860,28822
39548,24025
42095,31440
52842,16483
28230,28004
21440,5179
54737,34524
20205,7598
31065,12453
8933,6161
52142,29625
53275,22255
49611,22102
349,354
741,544
5480,5084
22200,21217
50686,46373
34705,35025
4168,5199
14797,10955
29252,16160
46709,12787
3712,2395
36474,31131
595,231
53462,1580
10353,12107
6701,26362
33199,20287
55904,32306
13115,8557
9988,32826
17665,1960
29824,23531
41532,30456
1021,8647
24512,20629
45955,2454
1837,430
234,6256
11083,5782
3987,5
22696,979
19683,18889
31210,23255
27931,32639
24368,10605
17472,11447
583,4596
40098,4231
38714,31259
15322,12826
23188,20725
2727,525
22497,11534
11135,15510
28991,20077
30975,8365
24625,6265
47259,36840
43474,14847
2196,7194
26123,20713
15732,14977
11620,6747
2921,4106
49102,16544
31954,26386
36027,7781
1182,185
6073,29404
18735,1745
1853,828
8461,7373
5616,2084
10521,9881
7208,5950
26099,22191
20508,3257
34677,26866
45938,42112
37564,41150
3897,20088
10447,1950
2863,18464
1568,658
2552,1924
3540,2087
45063,1385
47121,16754
1723,4218
6610,4515
26455,38955
6560,331
15402,12123
5009,762
13214,30596
52237,5673
10151,425
34994,3703
27572,19002
9780,19447
20344,15123
28979,28124
58422,13591
728,15740
22407,14828
13254,188
50417,35073
4762,4009
29711,6795
17602,4557
41878,35272
6487,3654
9640,5552
9241,2979
8312,25492
44635,13271
3704,104
2305,1206
2708,985
30799,3511
53467,30060
2968,2266
31872,11499
58817,47464
23769,3918
53058,49775
43666,35477
8281,6249
18,29644
26679,19260
25002,12268
36413,29409
50200,29485
46655,9219
30368,3779
4132,18964
11107,8059
4983,15858
27371,11949
38606,27036
13996,768
83,1604
35452,30051
22657,14066
54403,2982
58769,23312
16397,12267
51243,48487
8944,16997
59129,25252
44236,29594
29540,13809
10943,2895
28340,5917
21283,13724
35874,21132
32546,18658
215,32326
32927,32766
26231,3108
37899,19242
8332,3393
34286,2271
34201,15844
8541,609
26282,19511
5403,5076
44171,29865
3807,2384
4075,17498
11492,6233
20470,3754
3743,6945
13274,20952
30444,32975
30065,11635
3837,30833
15174,168
19473,11655
1547,30454
1283,540
16762,10084
22049,42921
4287,9817
44486,11510
476,602
7463,619
7571,3489
42626,8123
50013,2170
303,2715
16717,14871
50618,10510
11236,14469
13364,226
5074,5178
24068,11056
4690,2278
6396,13972
41228,26769
55486,52170
47431,37340
45093,10241
44994,40667
26795,9235
5888,1719
5371,6365
48725,44781
2403,16802
35855,26189
916,4344
4294,15238
56676,27460
35561,18967
5236,4797
54258,4688
12749,5863
24658,7388
9419,5902
38084,29462
227,615
35440,1262
51772,26073
558,30205
36789,21582
2735,2779
19735,7774
42349,34454
9316,8742
2352,1284
23508,21058
57353,15976
14510,12210
51016,14687
35213,20379
14337,5363
25030,19244
521,1318
41818,35724
18490,10959
42326,35321
5860,2684
28229,23391
41854,34362
31825,49342
2369,132
23226,22600
23345,20117
41259,1274
15317,15122
3138,1572
4719,6769
48813,9622
5773,5516
5190,28073
53819,14214
6753,1640
28179,9881
10899,25248
55181,17812
4003,5390
19191,787
23179,32682
52135,5135
27560,12407
13274,7447
21372,6269
20040,4352
909,3215
41350,35712
23906,37217
6111,4305
29760,18636
26629,25109
39694,3054
42359,39032
9403,2237
10142,23686
880,1092
6876,944
39290,10560
33038,5074
43304,12479
10228,9852
20728,8673
25204,818
56860,48018
5862,17961
35002,6228
26182,21340
17774,26020
37933,36869
37407,15860
25568,15011
41548,8214
8867,4418
5798,11273
27134,25954
36985,23859
27423,12666
32385,17828
50918,34548
23124,15283
31401,16735
12128,10391
31420,4530
42488,38014
52537,19197
52996,20764
23123,31207
11649,1518
21588,11006
2195,386
14860,9823
12643,9011
54863,27975
32818,32424
6745,5896
52750,39007
6266,756
35096,14343
31795,18557
57136,46949
1013,2903
9363,7985
47916,7321
1034,30520
49405,11809
19543,38060
18037,4441
46735,44471
2146,56575
32907,20095
29958,3681
28188,15778
37629,3905
58203,3646
6492,6279
45698,27086
23620,27070
41447,14350
38529,34006
19225,3250
32050,27237
26177,5454
25485,3258
38895,12865
26287,22744
16211,11846
29357,24067
23893,21883
45533,15625
6447,2334
22088,13824
1802,2937
49596,41256
20729,24161
46279,31473
9818,3111
3927,173
39087,10511
51617,15231
28443,51959
1064,1761
14453,7902
3823,9276
25847,8404
47222,38025
14383,19762
5487,5139
20436,411
3949,8716
41429,29440
6987,6821
12743,5284
51291,40452
52210,3701
37221,22524
3261,36698
24547,12718
8099,5866
7267,14494
5396,38695
10,4046
36107,6401
36795,18449
35129,16692
42524,40929
20802,43289
3093,4817
18601,2744
17048,12128
7895,6328
6197,1293
1539,1144
20072,27011
49509,8703
10669,27567
46504,27061
45214,49736
3238,2284
31083,27121
2527,4132
51104,22253
1305,1196
1424,5495
6283,6202
244,614
36580,13987
43847,42140
3152,1127
2638,1014
10483,6270
23036,6744
2841,144
1608,630
40322,13268
49227,37091
20387,4981
5388,27366
8782,15020
6324,8819
40,60
17407,2659
5319,2141
18012,24121
3516,36166
6209,2132
57199,35697
2372,669
936,29529
23198,26490
3497,1358
58691,4291
7193,2738
2143,1294
1013,2780
18263,10870
37625,6392
2823,2098
15520,23597
58666,37647
53949,19820
13971,5401
2139,20401
55111,6448
51433,43588
14055,10993
21977,6223
54332,27532
11608,8255
45906,38049
16236,13557
10187,31504
35434,33480
3773,1127
2154,9649
18033,3303
57217,33293
6900,2628
14238,23174
43368,20612
47137,42581
22441,19808
45251,10157
5996,5191
32821,31165
7640,6798
533,164
14023,6335
5764,16643
3824,1107
20164,29185
28051,2546
10359,46277
10717,27818
10247,6407
15971,29215
42848,3654
57774,3596
58501,38991
54569,5253
54571,32108
6,14
48367,19825
33013,1268
32298,5310
1334,88
57762,22761
9283,14317
33304,7025
2433,8237
1307,10479
22429,6484
43517,22985
53263,27733
2202,425
57112,39100
23088,22971
22039,22976
51015,41904
7460,37849
38286,6249
48292,33439
20881,4132
14293,6552
3211,1232
8546,934
34483,1340
55246,5881
19033,13491
3338,22803
7397,11373
30944,19634
35668,6142
17794,15607
52369,10421
43950,2459
5970,5702
37971,18176
59406,42825
21286,42746
892,198
57713,21284
20401,15474
28546,20797
37660,32895
14641,3296
51997,50580
11,1148
2445,1402
34213,11954
11163,10340
24786,21436
626,489
45393,42135
2769,1242
12029,11353
26583,24999
2884,7264
8459,3472
16962,14608
33250,1725
18146,17894
42161,5427
48461,21378
30544,21439
22710,11158
42833,32711
20550,1152
12966,7797
44240,36096
27870,36112
31944,26588
12386,24911
15281,15249
6368,5751
7575,8990
34454,35330
50717,21543
6202,13760
48591,37987
16079,6165
7706,991
7705,20014
6963,11756
21964,17008
8011,2680
11422,5092
38185,26085
51731,12097
15575,14809
9536,8512
1380,518
52828,17949
8758,676
28305,27277
14857,33286
44664,44287
8065,1602
47809,11778
25906,19341
487,277
50169,28158
47611,17851
32255,42052
14887,934
10713,4627
13666,8650
32671,2777
4527,46313
44673,25374
7015,2357
6127,15533
4222,4899
1445,689
52288,40749
28241,12673
36874,19989
17718,5650
48941,39442
55304,12006
965,284
5914,11654
12135,8599
18310,41456
9014,7326
16666,14446
20375,15685
11295,2247
23250,22531
45644,40571
27614,25687
29529,10586
19059,15384
44102,11865
12756,3100
13159,773
22134,9768
30297,12692
17822,40851
21898,11215
13246,618
14945,4147
45974,31080
22305,6410
15084,10460
1227,5836
5023,1376
4485,3656
11393,8223
11236,22240
55745,45729
57700,18109
50207,48156
36528,644
43965,17438
4645,3047
49404,30102
27158,2568
25895,42922
54899,49512
19980,3150
43141,7340
24732,10748
6435,5332
18563,1855
9304,1944
42266,13351
2890,323
8838,2537
1858,870
54513,51143
48452,10639
3762,4654
17225,18806
33448,4224
16973,14875
2675,1944
2332,2715
48139,47022
11849,3077
45331,15831
12576,7586
9603,5752
5186,797
9820,11505
11576,4295
13038,11845
52508,33168
6514,5189
9511,4903
4275,910
21982,7901
49485,48103
25423,18963
20621,9301
16443,573
49324,7189
59530,39275
40264,35383
19699,17946
35558,8675
25305,12877
14742,6802
31702,3847
57808,16911
103,11
39558,35761
12976,7533
27735,22183
16731,9398
10657,22356
43542,25120
6224,16037
52025,4318
19157,9472
211,474
27032,15439
3463,894
10255,5606
40283,27070
57425,26412
59476,17427
45353,20454
52084,39053
8735,25647
29257,5040
13056,4330
1358,718
21955,21467
32830,23672
55272,33122
42354,16184
7693,4804
115,3825
16531,12451
7224,1612
1095,21864
16093,24549
38569,992
31614,10650
31698,22979
46069,44437
16593,11358
31056,18615
32471,11266
6469,84
16541,6339
3903,3477
32495,18992
28409,17738
8668,17073
26824,16130
55084,30702
1402,2042
11751,1196
23569,21728
44460,20780
48723,14916
19724,5094
42056,35508
20295,29758
21871,19880
10907,9995
12692,16083
51068,25914
7572,3119
44026,5525
46795,7825
41938,36271
37637,16268
254,2632
18465,17202
6139,2218
30785,10504
17007,13725
19873,29385
28084,6441
33713,18935
5718,1579
43298,12227
58302,12531
6252,3368
3706,20984
11144,21463
12535,31772
10387,9895
1710,2543
28619,16507
482,25
6865,876
9380,9045
34397,26682
41112,2856
21416,9569
32594,21425
35021,8027
21499,15088
8711,5203
99,11826
22682,1608
29406,12881
34232,32717
51272,3295
21448,9404
5670,4091
813,553
22881,15168
7420,2060
56024,55831
55740,12056
23114,24488
54658,12284
56992,55534
5059,4074
522,1997
1226,13587
8877,24347
35832,20984
2946,15394
26377,16530
38269,10233
48248,35104
50870,46794
14886,23634
56847,27927
26846,6293
6461,1545
2939,2067
34037,17256
46532,9659
19685,3054
22938,5855
56352,53895
28741,44589
2703,8487
28125,25368
26872,15724
36550,15643
30326,22012
32261,30945
40715,14837
292,861
20473,14192
51614,49769
50789,32237
28702,13981
9931,11069
20620,13880
1179,8657
18168,2978
13204,6472
8084,5284
37272,34527
29517,22895
8220,680
33926,23619
10763,5050
1752,736
1850,4934
10324,8497
31162,7596
33202,19905
37266,26145
42497,8738
4945,26236
8625,24011
149,360
7014,973
28243,22753
9359,4527
4090,1977
3056,19045
7839,16583
4235,13310
6550,155
43459,43210
7729,4587
10893,4282
14815,5068
35857,28162
13069,3335
28995,6480
3060,6002
29021,28196
3571,801
8880,7007
33634,17097
43978,43526
18645,11614
22579,332
17157,41403
25776,17305
5341,16473
6200,10219
33142,24862
2185,4544
51432,45453
5577,5793
24186,19008
28642,16181
6588,13782
41414,36640
42701,31038
10163,3562
50817,12512
3960,7221
22277,1832
9465,6320
8247,6021
3776,111
57558,973
54199,19510
6,35520
6505,2173
5199,584
30752,28906
33776,29365
45318,5883
3392,13920
57643,6513
6522,12570
10025,8982
26022,23042
34815,4760
6525,8397
44169,6033
43088,25269
8842,10196
7561,6655
27015,16412
11546,4013
4233,4563
174,40
1010,13163
17109,33356
28228,25853
453,31
418,10121
40678,10461
23118,18131
58052,53427
57124,5380
25142,5039
28876,8991
42870,30994
43242,36750
45944,39745
14571,3865
318,1114
12097,25430
2455,2251
29989,845
2234,19967
3111,208
20754,24755
641,2140
13579,40108
10108,2776
3749,1162
22833,5162
6551,28267
5586,28312
1479,941
9755,10712
55824,18697
41569,17352
17866,13166
59339,56251
44278,27018
34000,6573
48513,24468
3015,2953
57337,53738
5251,3874
17564,203
55159,10056
13378,3188
36469,3491
55102,52604
966,802
189,719
42537,22982
