a,b
13357,4781
28729,25990
84,1643
8010,11087
7980,5918
16927,11031
21083,2149
1451,143
14394,8313
5274,14873
21436,18661
27013,4613
16389,4176
5746,1743
17214,10274
12428,3833
17778,15086
6278,5182
16826,1922
17755,8222
28165,14184
4174,7094
25737,8327
1699,1455
2348,2
5418,7198
10286,7504
476,5694
8541,4105
2046,10313
28831,25718
11721,6718
17188,4547
1793,1063
12078,11892
29740,11720
14275,6255
1841,3347
4023,107
2802,4952
18101,16220
17740,11001
6460,8406
1966,4301
155,1804
6698,5077
7561,3248
4758,5512
5862,4726
17899,6450
1478,51
3444,2733
193,2358
8743,8353
27383,17244
12726,21260
19129,13190
16408,1946
29013,15075
15167,11138
571,354
14432,7521
10491,1326
27182,4581
13339,2415
9319,3911
26812,9750
257,111
7410,11879
28925,26294
4005,1332
15981,15079
2900,1481
997,789
2219,13710
10726,1590
8208,11322
26711,8110
2464,2429
15248,24397
5004,1224
27360,22529
2899,6448
8898,904
23163,19986
25961,22326
23247,13158
0,17744
12963,11964
4007,5375
16863,10519
18047,7733
17085,14874
945,868
87,83
11503,4792
73,545
19100,18065
3807,9210
16573,15243
19066,8168
2472,17
20688,5496
4157,5178
370,9729
100,93
24477,11176
16693,833
11119,4513
12614,11345
13380,25236
5285,2306
5361,19570
10093,6945
5777,6053
25782,15138
20657,14505
274,16
26412,2353
1543,4618
21033,9106
7566,3892
13902,22644
2410,118
16024,22187
4283,547
11898,1625
27712,18039
7753,5563
24748,6976
4535,4828
20928,10382
3845,2831
29082,17924
15300,9187
24418,1561
551,2166
417,4097
2772,8090
715,5
8689,3741
21230,9767
10586,4860
5938,5777
2458,5713
13683,13025
3063,626
15099,3604
5341,364
4157,5026
12271,1028
8358,4943
18362,6578
3431,1332
23116,19381
13486,8081
25354,14379
22161,13385
28659,23421
6587,1330
18111,6170
16651,733
13249,1011
8129,1610
21467,16674
7263,5749
1852,2451
25810,15360
22079,11430
1284,627
26376,9452
8699,13679
12480,3059
11702,10247
15273,13662
24701,15929
555,658
11884,988
12329,4518
3096,4619
1569,692
26860,12329
2935,1924
1245,5190
15252,7703
13633,19993
13376,11535
3716,3301
4187,4079
22071,19369
9651,14850
9273,5851
430,3573
14417,8215
9356,4841
2957,11818
12041,5710
17764,9926
22946,15346
4176,2334
18654,14754
14633,10249
11788,504
19570,2874
1695,2427
22398,16843
16628,10855
28750,6746
22579,10819
20133,1691
523,175
3760,3310
21295,12718
26856,23141
12526,10731
10133,9561
21314,17382
25621,23887
21479,14264
26657,3462
11478,220
10627,11706
612,404
12161,9451
20825,18088
3032,372
1236,6221
3592,430
21092,20394
16379,11041
10092,3840
26434,2762
1171,1578
1321,1273
29615,28379
21546,13254
28646,8597
27772,565
25692,12674
19005,18604
117,677
6082,1666
2481,2289
13540,3019
1500,1336
7846,7827
4796,5311
11732,940
12678,1746
21444,7473
693,3357
16469,3102
2446,1260
19121,12610
1050,862
15389,4290
15094,4424
16246,3784
26857,19581
28761,11119
24527,4155
1507,7426
10073,19652
24539,15663
13431,1833
1499,3146
8618,4929
29655,19180
2,174
4741,12904
14849,10338
13288,7436
18213,11499
4177,925
4744,2038
7780,6543
12008,6868
4255,246
11335,581
28655,7174
942,85
6790,301
6466,4985
9677,5278
17606,9910
2493,2107
2792,56
386,339
19022,13599
1612,684
18718,2903
12500,14525
22580,1735
3401,2827
27320,13667
5930,864
11216,3566
120,128
25848,2198
22059,7026
5804,3924
19813,16645
12467,1424
5162,9488
19958,7943
15159,5967
8377,14433
1747,141
7983,2222
21632,4040
24267,3440
21591,13075
1975,485
24636,21425
19417,18705
22495,22354
25767,9760
7413,2199
15574,12719
16574,5640
11196,3765
4728,3171
10865,2104
10,27
23510,6246
215,966
2384,1106
11599,14778
825,3358
11330,6261
5958,1066
1139,155
309,190
2238,3228
24625,8099
11299,25449
28755,10540
15661,1428
5106,2551
184,72
4602,3854
11756,10753
14130,4985
25840,7205
117,1014
26958,80
12717,2372
1461,35
1779,88
68,602
10290,3325
20790,18994
10190,6869
2993,155
26416,2925
20393,985
25464,15572
801,184
1834,1758
3458,2611
2653,2493
5199,11383
5693,1546
21066,8313
24359,11442
1100,139
14,46
196,1461
19692,19594
4977,4784
17074,6014
28762,22001
3914,63
9232,965
17098,18673
19329,17402
2339,343
24206,5319
3605,2883
41,29
24572,14612
852,2575
1181,4964
23249,19120
19786,4028
112,102
17737,4576
3847,12655
6795,2626
2267,2418
52,10913
11964,2998
13134,1350
26963,4184
28123,3687
21838,4769
2165,1119
7136,1220
2891,3565
14058,1765
4561,713
535,28
15755,7394
15909,22119
4074,7445
751,1102
10240,16104
23649,832
11690,5993
12389,4324
2678,6637
15880,1099
1140,9931
20733,18720
23128,21155
1639,4433
11177,10495
14302,5657
14941,9051
10998,3444
10998,20194
667,603
4971,6430
7346,6636
2806,6640
15181,11931
5781,2115
10226,6320
5986,1283
2349,1981
22260,773
21602,3463
17226,10983
22395,21304
10903,5737
53,6334
7912,3218
1212,923
495,485
6636,8412
7163,4483
24528,16368
4169,2670
5696,1202
7115,8214
21479,19591
26403,23243
20988,16226
18973,16301
11447,2305
10229,999
3471,6617
15576,2736
27254,8976
5981,1216
29312,10444
24691,12088
11954,18256
1702,6264
36,1116
6861,14586
1041,1057
19304,7274
1033,4809
23596,10852
1285,2454
11425,746
29754,12972
23736,22100
20655,8076
29183,28459
1433,9649
3206,13473
2607,597
10267,9644
6969,1452
1524,2571
16925,16651
18690,20289
29607,9284
51,3
22800,13210
4120,1068
20135,12113
15819,10159
25685,12268
4288,9661
1575,1731
6059,490
679,5518
1065,290
24702,8788
14858,18448
491,73
21818,11427
19375,10719
2035,14843
24781,2490
10909,1228
5088,868
15586,13144
23718,17797
24432,7756
9401,4848
2978,15910
268,12660
995,726
8994,3221
23604,20020
3334,277
20955,4305
554,603
14980,1891
478,627
1444,864
20156,20785
3483,1934
23158,17008
27244,24806
8677,3411
23978,13144
5960,605
17943,14817
5872,1849
15604,3589
19174,337
7008,1160
21979,11077
3953,625
12016,1714
28839,5250
15473,12709
1595,570
16990,12812
7256,3250
26540,23616
29203,12199
1528,175
12964,13
6382,524
18030,10208
29576,3058
13458,7295
21367,7084
4308,1230
8370,4663
4766,3756
16966,13417
9545,9889
7586,3369
20361,3425
17334,7567
24854,4271
85,5443
16177,5621
7688,3677
11659,2286
21219,13542
20149,6027
18965,2321
22363,4613
29323,23539
24188,3347
5412,5312
7198,4122
3999,11442
4406,1521
23756,4262
8063,9366
8716,20798
9621,1995
711,7473
11547,2818
14063,10960
17162,16860
11427,6437
4410,3183
11005,18150
8427,2026
20607,12135
218,1
10903,3287
18126,6136
22470,11488
26650,2146
16631,9795
20935,16414
9139,3257
4290,16099
7254,5119
14856,14074
659,4936
7541,25
6399,14536
7236,4037
9159,731
21568,2190
6830,1938
7785,1520
12005,11361
20566,4330
22118,3109
19354,1359
18151,12053
20672,4921
5812,2900
9787,8633
27075,2238
18589,12630
19952,14011
22985,11915
11409,9815
13644,138
14733,2260
20573,3579
4388,3754
7000,1246
10316,1058
405,2368
4864,2607
22802,18681
26424,6822
11925,7810
2672,2039
20874,7439
141,50
3794,1436
14900,5681
2427,407
18836,7158
17805,3971
24470,9457
8207,4747
795,394
22288,12064
23032,11341
7882,12904
6830,6096
22810,5492
13027,5443
8509,2388
21865,1379
3241,5719
24005,7918
697,1229
16455,1662
24609,19550
943,2220
423,2528
8164,3945
1613,8184
26217,24577
18684,14967
4097,1969
12938,10450
20754,19847
304,2432
1506,1347
2789,1749
2900,2886
1178,10
16832,5354
7541,11536
1148,780
954,2502
4541,1503
24318,15229
6412,20275
20442,5712
6311,6953
23734,12194
20998,18695
2338,11068
29400,24422
2867,3409
5654,3013
283,4752
534,13437
18111,6083
9965,10100
10244,6273
20126,16891
2106,7224
3287,3326
10239,14123
18727,7876
147,35
10010,3725
9352,21092
9418,648
9768,3875
15601,14344
5107,4122
6719,6256
5176,5316
10146,1376
16435,11983
3527,2085
2000,783
14390,13766
2996,4271
2665,582
12055,7736
5798,5796
20681,8224
7604,2636
13774,10948
8997,8914
26511,5962
2950,18617
2978,1772
16589,5759
4612,5707
6115,5176
7048,4750
2611,1202
8442,4814
16715,3568
5086,10222
246,123
15570,5646
301,12005
7952,2999
13999,11679
15204,11662
18032,4833
9741,11911
4601,321
10062,12073
29626,179
24778,7241
15453,6971
27451,26198
25188,10313
3,13
19331,13290
26278,1759
6741,3678
20509,12790
18686,16913
4058,2372
6676,239
8571,3482
15711,4413
5298,2
9951,1897
13209,9535
17224,14806
6315,4745
18618,10147
10485,8701
8782,3896
19950,21715
802,761
23985,2573
14127,7419
19655,853
19994,17047
12385,16
7061,4354
24263,21721
9628,2594
5667,5161
1561,21147
9842,1618
11076,6786
880,5363
28715,2585
7,6
13537,8496
12859,10028
22007,2615
18553,14138
3417,5773
11668,10279
20637,18295
22425,4352
18922,13108
16430,15779
13298,7743
152,43
2951,4468
29120,24347
4352,3968
17240,2813
23492,8840
2717,3486
7398,5931
4538,4227
19702,18450
19773,1506
15569,5114
1855,739
7703,635
21150,16594
3209,23608
6562,580
9361,7428
1859,1304
3825,178
2444,225
2206,1984
23271,23160
12706,14145
25396,12426
12017,504
2132,92
348,2529
25443,8649
27467,13780
2632,1084
15261,9508
16349,7450
1840,102
959,164
5171,517
21522,15079
2865,2147
7859,5315
21348,13592
29392,15097
5140,6703
2768,2674
5750,4194
1860,10630
167,486
9045,6583
26448,5827
15873,10609
11853,6694
4923,3473
20530,18610
22734,13390
990,804
23703,20443
13464,7306
9548,12982
618,3243
5789,2259
6008,3644
16405,15338
25023,9336
122,81
24023,1089
20839,1440
12624,10985
691,103
27364,17744
18602,25970
5357,3751
11786,5083
29014,6847
4894,6502
3752,11736
4545,12204
18833,13116
28665,13503
1120,4526
5303,1462
13959,8685
25574,4052
2070,7218
29543,21443
25823,1096
9087,871
17317,15792
11310,19416
1615,22335
1865,426
2972,15841
1542,1528
26492,21774
21493,13870
3549,1202
24916,3715
4499,1553
23593,9417
17742,8333
1714,12231
20441,4077
10051,17820
22044,891
9251,3066
9067,25
3762,1216
22886,2535
11877,5424
12631,24412
20596,17854
399,381
2678,370
18231,12576
6765,2078
15709,2660
5200,3083
18872,360
18091,8932
16316,10206
23512,2864
29186,9278
3971,606
24858,18175
564,490
25126,14169
2251,1953
17205,16837
1472,1303
11920,2380
26406,23150
29395,9565
13982,1379
20357,13074
27299,13963
21246,8790
3632,4129
28234,9199
4057,2368
24557,5532
3689,3569
24920,2956
22119,2582
5897,13241
9071,474
309,1971
16446,13851
16467,22485
26782,20040
6726,419
10131,9258
11199,23925
3459,462
17232,4103
4654,619
18001,10127
10171,5784
2151,376
22112,12492
5170,1789
21991,8287
19154,16466
21125,4919
21035,15116
19246,2024
14599,17557
16069,11952
17923,3062
546,5823
16423,10811
13749,8354
5517,2725
17171,3109
26568,23604
12954,2405
1388,913
25897,6911
10138,9369
10037,6905
3441,2025
21182,17783
17473,1327
7207,11326
14880,5957
1645,200
8359,6961
3790,2647
19471,5169
18625,3234
20027,12096
1693,626
8531,7955
4715,2184
21126,17109
2271,8108
1875,1708
5504,484
3268,2516
8551,5629
5382,7553
3083,2089
19508,16799
5977,4153
19759,2143
9970,11376
1565,1038
17131,15865
3344,1234
4274,8756
6464,5142
12821,1012
15433,3488
8483,5644
9567,2156
10365,7745
9538,9591
2926,2901
10180,6520
20064,14665
16078,15124
25572,22370
2706,2334
28434,22825
3336,8666
15645,13392
8277,8148
828,945
18893,2925
29536,15925
10670,9476
15126,5871
27524,14894
22991,21095
242,41
16652,12651
20080,24623
3623,395
12448,1502
3685,734
2288,811
15678,26734
21369,2482
16006,10785
18991,1182
1324,5587
15515,7238
5068,4701
5097,8882
8404,6523
21233,8687
14085,12688
19768,6724
23392,16497
3199,8077
18307,10473
10268,5376
12712,604
23727,18643
13835,7312
9333,2196
15904,12135
6086,1332
8387,8114
22379,21761
5844,1586
2207,158
20220,8786
28926,5359
11335,172
7169,3675
3700,3040
11529,7357
27679,1976
8468,3571
5567,3007
3186,1729
1283,2127
3009,2412
26087,22541
28456,18272
1169,120
5420,3499
2241,14140
12476,64
15467,6287
10857,10643
5194,92
14629,18344
705,440
6390,2071
17913,6193
22089,1218
417,688
23227,10928
15613,5186
3290,7204
28372,5001
28418,21614
2738,4331
22737,9230
276,2064
15783,2057
8916,5562
9554,18090
3638,66
23279,12278
3282,4921
18732,18363
9968,2722
29816,2137
8847,16264
5859,1245
5891,893
10742,555
16644,194
14878,3640
13597,9777
694,249
2602,101
15814,1508
28801,10296
1964,1325
11137,4909
11537,1216
14811,11000
3037,22164
8262,4021
22598,7671
10778,7204
17706,8858
11237,3649
8824,2134
715,4240
2030,3269
2642,1156
4621,3248
7279,5513
26571,20120
1061,673
27435,13621
15897,1623
7658,7647
9506,4711
22205,18396
17561,12011
2750,9531
15736,7794
29494,18420
29187,8429
16497,7486
21993,7740
3701,5603
24539,14407
3880,2216
12763,8043
26755,2931
22270,19545
13910,3338
21006,7478
398,1701
9128,695
15885,15278
8337,18236
4165,15271
11175,11608
20918,17744
2905,25804
4615,3097
2855,1875
15146,11000
1394,51
25223,19004
14185,12613
22132,719
12410,3366
10529,14657
8079,11830
6463,10758
14228,4665
479,3940
733,3360
21847,11913
12041,5610
15279,915
7573,19
6969,791
29743,28684
7395,889
8214,4332
22478,13689
22702,17444
9328,18269
26112,4856
29781,9346
1625,800
15335,4720
694,19901
14566,10353
6136,2868
21844,816
334,2474
14313,11971
1693,792
206,436
409,214
7019,4300
5021,4208
8284,4486
6921,8716
3633,51
13607,3105
6097,21642
26063,387
10478,5209
11069,9321
25115,1491
5188,2234
1014,2130
4996,9571
2934,9244
3284,1316
2962,2144
19895,19243
7226,16950
3479,5577
3204,7693
3979,3969
15966,13034
14025,6130
7992,5191
2942,1454
1355,3429
332,7738
5421,8773
4071,16595
15165,20801
7712,9770
5162,7901
24043,7006
10274,7880
19298,11573
13229,3599
14411,8003
7163,3206
3638,7662
11804,3349
4257,5157
970,1399
15656,11707
28608,12584
4024,42
5555,2878
12291,3087
19702,18562
20969,11458
1609,3893
3566,6105
13420,1644
929,5138
4489,5355
25452,7785
8435,8745
3819,2948
12290,9865
19616,4185
782,356
27239,20518
1475,5121
23389,3404
1668,4793
10973,22424
13905,7383
25479,7580
26686,9957
14861,8843
27725,10774
1074,1881
4010,601
28753,26018
3602,1619
9310,2744
21650,815
8481,7053
26246,20094
7239,10917
9034,1174
1292,2409
9681,5350
29532,1835
468,181
3494,3499
6604,3757
2492,5719
11167,3950
5672,6294
9397,5789
23310,8295
22292,19786
5511,4734
1775,1383
16055,8440
6285,11874
24130,9929
24077,16131
8610,12552
7844,3375
2243,2260
17545,16073
830,5853
474,968
79,51
1096,667
3634,3115
5495,3122
13025,11192
4379,1524
2455,12209
25658,5507
23818,684
745,476
210,81
9939,4334
18579,8790
1946,938
14735,10468
1689,14920
13964,7625
3072,23
3547,823
11557,9450
1872,1034
5474,4222
22252,15321
24371,7717
479,652
3963,3111
9689,4412
14238,7910
5041,530
1714,480
29204,7404
3764,5494
17924,3730
3109,3154
13497,13958
4229,8536
12796,3752
3224,8024
8771,1233
18936,13375
18364,568
11443,5887
21188,9383
17535,20776
16599,14289
25841,245
5035,218
2678,8009
10282,8564
7875,3398
17653,1872
3800,1729
12503,56
17832,6827
29753,27864
3762,3185
6999,12073
24271,8114
23103,2201
17475,13319
1548,1911
9678,55
7046,7081
5152,11648
15567,15213
23990,20760
11075,5815
1568,524
8578,3287
5835,3834
19132,13460
3056,1650
11522,5306
8297,8027
6293,8187
28934,3078
566,868
1502,1424
13581,10910
1163,1522
3351,3117
5926,2545
213,793
3492,5030
734,405
4120,7537
11038,17844
27499,16163
719,6684
1582,7534
2064,13304
14827,17968
20916,215
7784,6701
4729,2449
2763,1064
6566,5173
1994,321
2302,3525
2903,2316
5740,92
16606,3820
5536,4527
3849,2895
7444,5272
5507,8992
7865,10872
6365,6047
2931,1412
2944,2156
2967,18682
21063,8136
10390,7509
18892,7880
12806,16869
13173,8793
12323,12322
5643,4830
3734,1573
24775,13714
1301,2142
16629,3103
641,390
22937,18254
19410,17586
29749,2027
11153,24411
48,6
3132,786
9869,4525
21159,11073
2992,2953
13166,4676
14040,12474
12214,46
14314,13135
383,12696
7162,2564
28742,5773
2997,2348
19351,7174
5455,4559
5789,7675
1891,2520
8251,8605
1933,1015
22926,1930
13635,3021
2100,661
8466,7781
4793,3782
8003,5823
22525,14156
2990,314
14012,161
17800,24862
15741,11918
1524,665
28948,12726
5798,3261
27285,13984
4973,110
17299,22116
6140,2838
22762,15481
19953,11189
10233,1563
18132,11365
4764,12588
22433,11297
25597,10320
28780,24278
17904,325
2725,2117
705,2061
1417,963
29413,13458
1516,639
11650,6104
5963,889
42,130
558,8081
6757,490
12230,4390
2495,3941
14822,9502
16467,13317
7601,1561
5707,6069
3448,479
4452,1163
15246,1692
15390,4428
10616,7409
19096,11259
13334,4910
21770,14805
10010,18123
26043,11230
26146,23333
4641,4446
2945,3646
12565,11512
25247,20289
4865,3125
1332,7842
22289,5698
21973,14820
9539,421
27008,11361
13407,7435
11781,24969
6082,3516
6440,3212
10033,5479
18698,4583
13569,3345
6810,6146
12085,1534
22265,6375
17689,14286
2882,8012
17114,2507
177,87
18787,18715
2216,1231
17276,7800
24553,23258
15319,2835
25980,12550
3648,1231
11872,7215
7107,3990
12934,3580
23550,7977
2963,113
17853,9718
5004,3652
6616,5174
14334,13977
20120,9557
1086,768
2683,117
16776,7179
337,43
25850,6396
13944,3022
22675,4793
24848,16128
21757,9880
13253,348
12681,10995
17901,5994
29226,25916
14638,10065
8825,5323
20060,21662
5244,14711
12216,16964
6946,12855
6901,137
25212,5772
22273,25153
3182,1430
22656,17819
5458,3663
7345,3370
11226,11776
19021,5181
1483,1548
10724,3965
23379,15391
10156,3296
7289,18
20937,18152
4420,4012
6209,14835
14040,4108
866,1733
1937,4732
28825,13496
11939,11073
2248,19
24886,17894
2679,1964
21368,6240
14482,8747
7809,2168
14228,7628
8057,7696
4126,4288
4954,4545
413,1918
11343,1315
4526,134
22017,19090
11984,1679
7180,2071
25129,16985
10928,3793
25427,14024
2658,4572
14208,5235
7851,1719
1108,297
24911,8275
926,914
7565,789
13071,5530
1394,1258
18866,11946
1707,999
5288,2498
9588,8598
2594,1682
7986,9370
729,525
1022,906
5378,5027
4358,248
6546,3900
13663,12343
6116,12643
25976,22093
26371,16144
14868,9393
2537,10401
10921,783
13693,3082
3710,2294
1839,2268
1491,6927
689,24
8758,4366
13894,2050
585,479
17192,528
12349,10920
4119,9846
128,167
18227,10520
665,448
11038,9361
1324,2673
22037,18954
12594,7999
25053,16185
1004,1929
7231,5503
13798,965
20747,4908
16181,2876
10477,2351
20019,5156
10876,4815
23099,5194
7449,3918
13736,3165
576,1987
19701,12684
26768,15315
27678,14458
698,346
3072,24754
7449,14541
2562,397
12589,15655
17285,4858
18642,13235
1947,796
9271,5177
15757,291
9104,8265
3241,2837
4332,3354
6277,5927
18672,8029
9785,6009
22101,11830
14311,4868
20972,16491
10896,1332
4870,3259
7424,5929
4469,14993
5757,1839
18725,322
28070,16475
29184,6335
2270,582
14874,5455
7688,974
12086,9017
14690,4432
24747,18282
26821,23120
26132,24578
22053,6060
21953,10148
23447,20526
20544,9712
19714,6338
14467,7248
9077,1009
2062,1449
1725,4633
12698,4243
20031,17180
11055,14075
15493,5316
16538,4494
14315,16778
21773,7329
109,9731
18786,12031
2481,16929
16766,13096
22234,20444
26463,10330
15424,5158
15089,13430
7876,6753
18600,3450
9770,8587
4420,1904
6107,3792
3162,1480
11102,11882
2427,17867
5578,5405
13925,12060
1655,24
7809,5090
1457,627
11960,6930
9308,1131
6108,5021
13946,18883
1742,1368
3713,3890
2751,987
1659,330
2052,1527
4319,7803
11341,4700
16624,3957
21719,2293
29382,11833
17606,16588
11953,9572
22724,16000
12068,8883
206,179
21776,21571
9283,6465
4778,1299
4171,3165
6198,4974
20296,6579
7903,8248
21046,3559
25863,2480
26920,125
14373,10140
15880,10448
2976,189
233,128
4819,1970
3767,3178
6877,10451
7844,6693
11198,948
2733,8868
5687,2685
19040,15284
17008,9781
343,76
3326,3961
8795,16137
17004,7401
22948,1120
6999,4446
20457,21216
6668,704
7633,4736
128,50
5122,3425
6609,5667
17964,11646
20479,15107
2796,2999
9412,5695
4014,887
2748,358
2758,20526
8695,6948
14840,12732
4931,5248
19433,463
283,5287
4378,10187
6012,5339
18064,1588
25342,5971
2904,203
17308,7431
18967,10610
12084,7888
11962,5464
15855,1271
7959,2749
10824,7925
6171,10739
15721,9916
15745,21553
66,23
449,389
10096,1014
14025,6667
1230,835
6443,5075
151,914
926,1292
16115,14281
1947,1522
8902,12899
6985,2141
16928,9200
18543,1924
14,9
8027,1161
1875,1044
240,236
87,834
23663,15626
28221,21707
629,8234
10195,2989
19615,7808
3078,1412
96,3610
2321,4362
8691,6149
8777,3511
11842,16951
21288,18750
26486,7721
21264,22203
29156,14905
5254,4470
26588,20704
847,334
5098,1660
11528,8439
1213,8606
14319,10900
27707,23916
1437,1141
528,437
